experiment,k,type_of_similarity,partial_pipeline_id,min_to_terminal_similarity,max_to_terminal_similarity,explanation_satisfied
1,3,manhattan,5ae3bd07-b37a-46ab-b0e1-cc0e4c9d373c,7.3270873994343155,7.725554443367093,False
1,3,cosine,f23f0801-5147-495b-97bc-89989e770143,0.984627230830228,0.953967986982264,True
1,3,euclidian,3c4d2a8f-e970-4dae-b22f-93e42e327787,0.2880435833364639,0.2851596634247484,True
1,4,manhattan,c11c4095-84b3-4ac7-aff6-2ecb9826910a,6.950720140600794,7.966908046713616,False
1,4,cosine,3b90e110-32c5-4f29-8a0a-9d525621cd76,0.95063252987231,0.9749422430037932,False
1,4,euclidian,aebd9f26-07b0-4980-9155-2d0d401db117,0.2383129559345222,0.2558215294215005,False
1,5,manhattan,3c4d2a8f-e970-4dae-b22f-93e42e327787,8.027462574811278,6.547701850113878,True
1,5,cosine,4af3c073-2780-4426-963d-da301dc70a3b,0.9999438934400504,0.958315475195208,True
1,5,euclidian,3d182f0d-7da5-441d-95ce-394b07f09ded,0.2816648608613982,0.2933588804379587,False
2,3,manhattan,3c4d2a8f-e970-4dae-b22f-93e42e327787,7.341616614133761,6.421295192278151,True
2,3,cosine,10e7f94b-26ac-4c71-baca-ca08f285605b,0.9812806642830854,0.9711172957578096,True
2,3,euclidian,22d16d75-3bc7-43d2-b4ce-2093a69cafcd,0.2366046222941662,0.3020775576946561,False
2,4,manhattan,10e7f94b-26ac-4c71-baca-ca08f285605b,6.808833214519471,8.812407371163058,False
2,4,cosine,4c664360-0a6f-49fc-b713-2626de9d8333,0.9999667064466614,0.9583144303946768,True
2,4,euclidian,22d16d75-3bc7-43d2-b4ce-2093a69cafcd,0.159022063275066,0.2936119086973963,False
2,5,manhattan,5166c249-22df-42dc-b1d4-f8d2d261e3fd,6.89459257352758,8.904836970012278,False
2,5,cosine,8ce230c1-10d3-406f-8ad3-841464a4b620,0.998166384555507,0.959790453241794,True
2,5,euclidian,a608fc03-8836-4bdf-bc21-0805357899c3,0.2490969421759066,0.2185771404300235,True
3,3,manhattan,79b12ba2-8c55-4e4b-8149-547ca9d70550,2.0791336693077245,9.767045371435517,False
3,3,cosine,3ab0da5d-9bcd-428b-980d-a2128c40ad2f,0.986797151027226,0.9570200588577747,True
3,3,euclidian,e30c9043-573e-47ba-ba33-62db65e92dd6,0.2185661987238512,0.2686179388466446,False
3,4,manhattan,5cff0ce8-586e-4649-8ad8-64287e0ef1c1,4.335883526443316,7.964552569707752,False
3,4,cosine,5ae3bd07-b37a-46ab-b0e1-cc0e4c9d373c,0.9537968828948696,0.9806117064386644,False
3,4,euclidian,6e9d069d-dc94-4ac0-a9ca-07de7d20a33f,0.2891832074473812,0.2725169806520417,True
3,5,manhattan,3b90e110-32c5-4f29-8a0a-9d525621cd76,8.798373574184268,5.816196662156575,True
3,5,cosine,69a0ef70-03a3-4961-a4af-6847b2eaaa2b,0.9542599972426116,0.9600673826229676,False
3,5,euclidian,dbb3a0c8-b22f-4ed1-b305-ce657a0daff2,0.1868951499926619,0.2029769488318383,False
4,3,manhattan,ced3eeca-c42f-4117-8d6e-ace9a17222a1,8.111584248729791,9.082238422965322,False
4,3,cosine,11581a3f-a775-4c22-922e-1c74b697c0fe,0.955601676502262,0.9610680845556036,False
4,3,euclidian,c11c4095-84b3-4ac7-aff6-2ecb9826910a,0.1951443787840611,0.2751778432132424,False
4,4,manhattan,83dc90e4-216e-425a-bd76-d81b4b3d2ac5,7.730893943137728,5.865105939985924,True
4,4,cosine,6b815980-9586-4f70-a012-de22365efae8,0.9830549113267054,0.9616195750665728,True
4,4,euclidian,c11c4095-84b3-4ac7-aff6-2ecb9826910a,0.2072648015584438,0.2762132503952035,False
4,5,manhattan,a608fc03-8836-4bdf-bc21-0805357899c3,4.801253405795289,8.446897787714956,False
4,5,cosine,b789f83a-4d6d-4a85-9897-c44790769aef,0.9768505722736592,0.9728073800984932,True
4,5,euclidian,c11c4095-84b3-4ac7-aff6-2ecb9826910a,0.2347357033242884,0.2098425944820597,True
5,3,manhattan,3b90e110-32c5-4f29-8a0a-9d525621cd76,6.059903725557626,8.171812274049703,False
5,3,cosine,aebd9f26-07b0-4980-9155-2d0d401db117,0.9699789767697494,0.95859829799266,True
5,3,euclidian,6e9d069d-dc94-4ac0-a9ca-07de7d20a33f,0.2520813086626337,0.2101928695255123,True
5,4,manhattan,20771652-b3e1-43d2-9445-11fe5080aba6,5.3513392773394095,8.39743864242444,False
5,4,cosine,3958f553-5419-4104-a318-964489516e53,0.9683932182467676,0.9758236211751868,False
5,4,euclidian,f8b0b3db-0af5-4105-9768-59e7ceaa45c3,0.1410807609719839,0.2696741646163791,False
5,5,manhattan,83dc90e4-216e-425a-bd76-d81b4b3d2ac5,8.411290971686672,4.337748989353744,True
5,5,cosine,e219f7f5-89ed-4c79-b554-6a36d5b73474,0.9578496226931972,0.9967672751369556,False
5,5,euclidian,e30c9043-573e-47ba-ba33-62db65e92dd6,0.2376742635380919,0.3124226247804264,False
6,3,manhattan,e069aed0-4c07-4d22-b2fe-61601a8cc9e1,5.139443993254043,8.714722592993347,False
6,3,cosine,5ae3bd07-b37a-46ab-b0e1-cc0e4c9d373c,0.9695202527095682,0.9634995161072129,True
6,3,euclidian,3ab0da5d-9bcd-428b-980d-a2128c40ad2f,0.1652355668849812,0.31033786520414,False
6,4,manhattan,8ce230c1-10d3-406f-8ad3-841464a4b620,4.558826475715343,8.334929184959282,False
6,4,cosine,3c4d2a8f-e970-4dae-b22f-93e42e327787,0.9597702606137272,0.976182388202402,False
6,4,euclidian,22d16d75-3bc7-43d2-b4ce-2093a69cafcd,0.3167533781493361,0.2554260692036511,True
6,5,manhattan,e069aed0-4c07-4d22-b2fe-61601a8cc9e1,7.824793451989356,8.063966730649872,False
6,5,cosine,82e0699f-e74b-4f93-9e82-626e496e84d1,0.9666277667969458,0.9816033308366298,False
6,5,euclidian,68eb2448-335d-4bfa-b5ad-85c5c0648947,0.2095191284509386,0.2096077193391642,False
7,3,manhattan,53ef51d3-d593-4dae-8350-a4fb27fc67dc,8.04000133896696,7.160534425437198,True
7,3,cosine,4c664360-0a6f-49fc-b713-2626de9d8333,0.9999667064466614,0.9583177640109924,True
7,3,euclidian,e30c9043-573e-47ba-ba33-62db65e92dd6,0.2730593700429,0.1782971448982567,True
7,4,manhattan,e219f7f5-89ed-4c79-b554-6a36d5b73474,6.722087583480317,8.14933421445295,False
7,4,cosine,3d182f0d-7da5-441d-95ce-394b07f09ded,0.9916940768482804,0.962594789948414,True
7,4,euclidian,3ab0da5d-9bcd-428b-980d-a2128c40ad2f,0.2242264391906875,0.3063931040939517,False
7,5,manhattan,0f5514d2-ec78-42d3-b777-0ffdc6110a27,5.354815659949441,8.8821747252928,False
7,5,cosine,8d449378-e375-458a-9416-c88a4b2d52e9,0.9778450494703592,0.9573045840620956,True
7,5,euclidian,b3a89255-5f80-44c6-9a32-1f828722f8b3,0.2608723243735038,0.2771601564793413,False
8,3,manhattan,ced3eeca-c42f-4117-8d6e-ace9a17222a1,7.428003218077313,9.222355269190672,False
8,3,cosine,f23f0801-5147-495b-97bc-89989e770143,0.9846091379691092,0.949556461040444,True
8,3,euclidian,6b815980-9586-4f70-a012-de22365efae8,0.1005821646083111,0.2973746878053636,False
8,4,manhattan,83dc90e4-216e-425a-bd76-d81b4b3d2ac5,9.421300306970654,8.876070356953646,True
8,4,cosine,79b12ba2-8c55-4e4b-8149-547ca9d70550,0.9828900468863214,0.9600567999782156,True
8,4,euclidian,8ce230c1-10d3-406f-8ad3-841464a4b620,0.1913761583914559,0.2537516959208672,False
8,5,manhattan,e219f7f5-89ed-4c79-b554-6a36d5b73474,7.293390751207427,7.849898433692024,False
8,5,cosine,8d449378-e375-458a-9416-c88a4b2d52e9,0.9794979165922872,0.9697145383966228,True
8,5,euclidian,2e94a5e9-d8c1-44b5-a040-b2cddb019c11,0.0847436361169929,0.2781494225847361,False
9,3,manhattan,6e9d069d-dc94-4ac0-a9ca-07de7d20a33f,8.131807387848422,6.752838363124075,True
9,3,cosine,ced3eeca-c42f-4117-8d6e-ace9a17222a1,0.9832059191138914,0.9706176034278708,True
9,3,euclidian,3c4d2a8f-e970-4dae-b22f-93e42e327787,0.2878325287971885,0.2784615991490614,True
9,4,manhattan,ced3eeca-c42f-4117-8d6e-ace9a17222a1,8.476692600023496,7.535585062753796,True
9,4,cosine,7ba36b54-4781-43e4-9267-f870ea5df9ee,0.9651149988614388,0.9835487088153556,False
9,4,euclidian,e219f7f5-89ed-4c79-b554-6a36d5b73474,0.2269464522634397,0.2075531771839334,True
9,5,manhattan,7bfbf206-44b2-4c0a-af90-f5ad342d349a,8.189836054193387,7.454205518599579,True
9,5,cosine,29497e0b-ee27-4197-bd26-a91e9eacbf29,0.9596071199717644,0.9578313634184896,True
9,5,euclidian,f8b0b3db-0af5-4105-9768-59e7ceaa45c3,0.1859557488726057,0.2720925817229838,False
10,3,manhattan,59f100d3-4215-4440-ba65-f152de3991f6,8.068491431465867,7.555524773143379,True
10,3,cosine,01099707-9e03-4ced-879b-697b8d14cef3,0.9853413114176556,0.9558836486427223,True
10,3,euclidian,f8b0b3db-0af5-4105-9768-59e7ceaa45c3,0.2688909670108833,0.2899053405601239,False
10,4,manhattan,82e0699f-e74b-4f93-9e82-626e496e84d1,5.41581976994541,8.657228418947492,False
10,4,cosine,11581a3f-a775-4c22-922e-1c74b697c0fe,0.9579809205386712,0.9564326804799111,True
10,4,euclidian,51206122-c870-4bc4-970b-143821bfbd9d,0.264235966173154,0.2254013881986193,True
10,5,manhattan,51c07ac4-d4c4-4f0d-9cff-e7b6152171d4,7.168301510121966,7.87858802879998,False
10,5,cosine,5166c249-22df-42dc-b1d4-f8d2d261e3fd,0.993945212629788,0.9510550397144296,True
10,5,euclidian,30264f61-d5ee-46be-a2f5-daad61b4f378,0.1008082939867178,0.262368198545725,False
11,3,manhattan,c22812aa-9a94-4e4a-87e5-1ac8972fd9b2,3.9169375737917855,8.557935311532203,False
11,3,cosine,51c07ac4-d4c4-4f0d-9cff-e7b6152171d4,0.9684221169946388,0.9706427419209316,False
11,3,euclidian,11581a3f-a775-4c22-922e-1c74b697c0fe,0.2967710254890185,0.2716399283819641,True
11,4,manhattan,3a3cffbe-01f0-4e5a-9624-fbb42e38942e,7.501610167156042,9.687015642578997,False
11,4,cosine,7bfbf206-44b2-4c0a-af90-f5ad342d349a,0.9624223828582557,0.964306140309082,False
11,4,euclidian,6c73f375-b1ea-4205-b942-4c48206eb36c,0.2520196556887153,0.2107801459214457,True
11,5,manhattan,3c4d2a8f-e970-4dae-b22f-93e42e327787,7.667939750779718,9.597876551478103,False
11,5,cosine,0f5514d2-ec78-42d3-b777-0ffdc6110a27,0.967491824846616,0.9658827455759094,True
11,5,euclidian,a61892ec-a0fe-4eb1-9a18-dc0c284c6ca4,0.1897060088940999,0.3107754012858087,False
12,3,manhattan,c11c4095-84b3-4ac7-aff6-2ecb9826910a,6.721682978688737,8.285764092111258,False
12,3,cosine,22d16d75-3bc7-43d2-b4ce-2093a69cafcd,0.9808988373694488,0.9625576091126458,True
12,3,euclidian,3a3cffbe-01f0-4e5a-9624-fbb42e38942e,0.2816450076634246,0.3210493376029221,False
12,4,manhattan,aebd9f26-07b0-4980-9155-2d0d401db117,5.827437807880207,8.635370400302419,False
12,4,cosine,22d16d75-3bc7-43d2-b4ce-2093a69cafcd,0.967369215682542,0.9531015669933208,True
12,4,euclidian,ced3eeca-c42f-4117-8d6e-ace9a17222a1,0.2370698105380963,0.2766451179268106,False
12,5,manhattan,3a3cffbe-01f0-4e5a-9624-fbb42e38942e,6.048826396773334,8.606267737335372,False
12,5,cosine,7ba36b54-4781-43e4-9267-f870ea5df9ee,0.9827702946984104,0.9573703680700616,True
12,5,euclidian,5a269ba1-f7b0-4336-8c7f-6d9c617927ce,0.0081268589059924,0.287730674154773,False
13,3,manhattan,ced3eeca-c42f-4117-8d6e-ace9a17222a1,7.667780579940759,8.584640500859773,False
13,3,cosine,6e9d069d-dc94-4ac0-a9ca-07de7d20a33f,0.9786452497503898,0.9663463173892716,True
13,3,euclidian,51206122-c870-4bc4-970b-143821bfbd9d,0.2231497293663836,0.254231135508101,False
13,4,manhattan,51c07ac4-d4c4-4f0d-9cff-e7b6152171d4,5.206136180296692,8.695713709874838,False
13,4,cosine,478b7a28-ce14-4971-b4b0-8bac6c889545,0.9622977133527876,0.9623682109462718,False
13,4,euclidian,f8b0b3db-0af5-4105-9768-59e7ceaa45c3,0.1761310161987556,0.2851899803971669,False
13,5,manhattan,68eb2448-335d-4bfa-b5ad-85c5c0648947,6.169740240429725,9.155031421377751,False
13,5,cosine,79b12ba2-8c55-4e4b-8149-547ca9d70550,0.9777983422035282,0.9672949147307056,True
13,5,euclidian,89024319-8e7d-40b9-a95d-b298076fcb06,0.1585313099840137,0.2722562416864137,False
14,3,manhattan,20f66257-cdb0-4d1b-b2d9-d0d77899ddb1,6.743662404037435,8.471416842008367,False
14,3,cosine,f23f0801-5147-495b-97bc-89989e770143,0.9667148162856956,0.9642644130815607,True
14,3,euclidian,51c07ac4-d4c4-4f0d-9cff-e7b6152171d4,0.231941214000508,0.2501416677332939,False
14,4,manhattan,eb397166-4358-42be-9ca3-29461642e3b6,7.984666519998779,6.787527043371661,True
14,4,cosine,478b7a28-ce14-4971-b4b0-8bac6c889545,0.9684776017467775,0.9702514640660992,False
14,4,euclidian,b789f83a-4d6d-4a85-9897-c44790769aef,0.1815116819096099,0.2975417269403961,False
14,5,manhattan,8d449378-e375-458a-9416-c88a4b2d52e9,1.8745911607593893,8.831950267613458,False
14,5,cosine,7ba36b54-4781-43e4-9267-f870ea5df9ee,0.9777323559774536,0.9666305453915642,True
14,5,euclidian,3e362a55-cedc-4a60-9370-d1e61d850717,0.2369772450349497,0.306587763418957,False
15,3,manhattan,82e0699f-e74b-4f93-9e82-626e496e84d1,5.556716733302119,8.674497989216452,False
15,3,cosine,dbb3a0c8-b22f-4ed1-b305-ce657a0daff2,0.9645804282020976,0.9732025009620746,False
15,3,euclidian,69a0ef70-03a3-4961-a4af-6847b2eaaa2b,0.2496871851801295,0.1944473485835191,True
15,4,manhattan,4af3c073-2780-4426-963d-da301dc70a3b,0.2492476296794848,9.034860510544146,False
15,4,cosine,55743d94-e6e0-4461-831b-dec674d5dc7b,0.9692059687617708,0.9763899847627676,False
15,4,euclidian,a61892ec-a0fe-4eb1-9a18-dc0c284c6ca4,0.2867186532739835,0.3108227117965294,False
15,5,manhattan,072f8c90-057c-46f7-b6dc-162f44568599,7.275047029635643,5.859227484788083,True
15,5,cosine,c22812aa-9a94-4e4a-87e5-1ac8972fd9b2,0.9798595728752172,0.9629286803078608,True
15,5,euclidian,fb9ede89-6b94-4f63-ba98-36782e781845,0.0604069982902093,0.2826223103982239,False
16,3,manhattan,dbb3a0c8-b22f-4ed1-b305-ce657a0daff2,4.386438148138367,8.434736015236673,False
16,3,cosine,072f8c90-057c-46f7-b6dc-162f44568599,0.9734665462389752,0.9828448349889176,False
16,3,euclidian,5cff0ce8-586e-4649-8ad8-64287e0ef1c1,0.1447656275082326,0.2619859460989912,False
16,4,manhattan,10e7f94b-26ac-4c71-baca-ca08f285605b,5.808537199392941,9.610168954800002,False
16,4,cosine,efd6a4c8-8649-4ebc-aca0-0b2927c25f1c,0.9939205738303734,0.9578043011188944,True
16,4,euclidian,c5fcb8a4-5c19-495c-8777-4bef74160326,0.204927757071179,0.3143552522712036,False
16,5,manhattan,8ce230c1-10d3-406f-8ad3-841464a4b620,4.390219297280764,8.434736015236673,False
16,5,cosine,68eb2448-335d-4bfa-b5ad-85c5c0648947,0.9803216195114504,0.9805241061817912,False
16,5,euclidian,51c07ac4-d4c4-4f0d-9cff-e7b6152171d4,0.1897268342646147,0.2871751414911241,False
17,3,manhattan,79b12ba2-8c55-4e4b-8149-547ca9d70550,6.921606370914542,9.51842629901684,False
17,3,cosine,b3a89255-5f80-44c6-9a32-1f828722f8b3,0.9685265532838416,0.9529660714080822,True
17,3,euclidian,aebd9f26-07b0-4980-9155-2d0d401db117,0.1706239392347473,0.2723463640650646,False
17,4,manhattan,fb9ede89-6b94-4f63-ba98-36782e781845,8.41158188866532,9.00770596143311,False
17,4,cosine,fb9ede89-6b94-4f63-ba98-36782e781845,0.979522951005238,0.9596218893320771,True
17,4,euclidian,a61892ec-a0fe-4eb1-9a18-dc0c284c6ca4,0.1497202222133634,0.291193437163171,False
17,5,manhattan,3d182f0d-7da5-441d-95ce-394b07f09ded,8.062579253383177,9.2326557030413,False
17,5,cosine,09e37402-c2ac-4315-98b1-e6fe90e342db,0.9706251497491154,0.968534058530248,True
17,5,euclidian,3d182f0d-7da5-441d-95ce-394b07f09ded,0.197312372479961,0.2073173954014812,False
18,3,manhattan,29497e0b-ee27-4197-bd26-a91e9eacbf29,7.887174703830228,9.716332141873584,False
18,3,cosine,5a269ba1-f7b0-4336-8c7f-6d9c617927ce,0.9999664672920882,0.9583177640109924,True
18,3,euclidian,fb9ede89-6b94-4f63-ba98-36782e781845,0.1391576988034303,0.2586275687546967,False
18,4,manhattan,b3a89255-5f80-44c6-9a32-1f828722f8b3,6.303252596290065,8.919156330704485,False
18,4,cosine,efd6a4c8-8649-4ebc-aca0-0b2927c25f1c,0.984955472649372,0.9604266518607556,True
18,4,euclidian,478b7a28-ce14-4971-b4b0-8bac6c889545,0.1857964259741962,0.2804035588192401,False
18,5,manhattan,20f66257-cdb0-4d1b-b2d9-d0d77899ddb1,6.184559391636854,8.459901842896006,False
18,5,cosine,30264f61-d5ee-46be-a2f5-daad61b4f378,0.9554571440317148,0.967914712600468,False
18,5,euclidian,072f8c90-057c-46f7-b6dc-162f44568599,0.2447187149407119,0.201261196189089,True
19,3,manhattan,68eb2448-335d-4bfa-b5ad-85c5c0648947,6.418786639207815,8.09747934753048,False
19,3,cosine,eb397166-4358-42be-9ca3-29461642e3b6,0.9806493083607114,0.965786474042436,True
19,3,euclidian,072f8c90-057c-46f7-b6dc-162f44568599,0.1132609346676989,0.2545180214997939,False
19,4,manhattan,4c664360-0a6f-49fc-b713-2626de9d8333,0.2492476296794848,9.034860510544146,False
19,4,cosine,20f66257-cdb0-4d1b-b2d9-d0d77899ddb1,0.9846916963193943,0.964819789098722,True
19,4,euclidian,29497e0b-ee27-4197-bd26-a91e9eacbf29,0.0919045414597265,0.2490765776701986,False
19,5,manhattan,072f8c90-057c-46f7-b6dc-162f44568599,6.560234066616982,8.994342401915123,False
19,5,cosine,89024319-8e7d-40b9-a95d-b298076fcb06,0.965704416051126,0.9834238019466386,False
19,5,euclidian,6b815980-9586-4f70-a012-de22365efae8,0.2539760339633351,0.2447097276645476,True
20,3,manhattan,e30c9043-573e-47ba-ba33-62db65e92dd6,8.395214443357423,6.3900977931633935,True
20,3,cosine,69a0ef70-03a3-4961-a4af-6847b2eaaa2b,0.9636559341111176,0.9710316204162786,False
20,3,euclidian,6c73f375-b1ea-4205-b942-4c48206eb36c,0.1115674463447346,0.2816540228893363,False
20,4,manhattan,69a0ef70-03a3-4961-a4af-6847b2eaaa2b,5.939774733638814,8.56489368144295,False
20,4,cosine,55743d94-e6e0-4461-831b-dec674d5dc7b,0.9911965337967517,0.9575914481486664,True
20,4,euclidian,c5fcb8a4-5c19-495c-8777-4bef74160326,0.1800871286463441,0.2893614419536773,False
20,5,manhattan,0f5514d2-ec78-42d3-b777-0ffdc6110a27,6.81266551619113,7.581716087489233,False
20,5,cosine,68eb2448-335d-4bfa-b5ad-85c5c0648947,0.990247119610794,0.966062341397864,True
20,5,euclidian,68eb2448-335d-4bfa-b5ad-85c5c0648947,0.1391576988034303,0.2594757280837104,False
21,3,manhattan,b3a89255-5f80-44c6-9a32-1f828722f8b3,5.123045460948979,8.982284521815561,False
21,3,cosine,a608fc03-8836-4bdf-bc21-0805357899c3,0.9713277441600078,0.9748899990861132,False
21,3,euclidian,5079ca75-b2e1-4d6c-8c79-2ec92ad64f65,0.0081268589059924,0.2876923891716854,False
21,4,manhattan,3d182f0d-7da5-441d-95ce-394b07f09ded,4.2088966714895175,8.631813484274247,False
21,4,cosine,3ab0da5d-9bcd-428b-980d-a2128c40ad2f,0.9867579206878704,0.9572659925633014,True
21,4,euclidian,e069aed0-4c07-4d22-b2fe-61601a8cc9e1,0.229747029036239,0.1825003540506904,True
21,5,manhattan,b789f83a-4d6d-4a85-9897-c44790769aef,8.132289849271217,8.986140890344434,False
21,5,cosine,8d449378-e375-458a-9416-c88a4b2d52e9,0.9820443493744936,0.9613393267805151,True
21,5,euclidian,79b12ba2-8c55-4e4b-8149-547ca9d70550,0.2400905461565693,0.208343752991081,True
22,3,manhattan,4c664360-0a6f-49fc-b713-2626de9d8333,0.2492476296794848,9.026400598354703,False
22,3,cosine,01099707-9e03-4ced-879b-697b8d14cef3,0.9825321205266656,0.95744177951976,True
22,3,euclidian,68eb2448-335d-4bfa-b5ad-85c5c0648947,0.1857404478843947,0.2703869087834485,False
22,4,manhattan,6c73f375-b1ea-4205-b942-4c48206eb36c,8.870627625589805,8.991943497022675,False
22,4,cosine,f8b0b3db-0af5-4105-9768-59e7ceaa45c3,0.9848676283982168,0.9630369830055038,True
22,4,euclidian,dbb3a0c8-b22f-4ed1-b305-ce657a0daff2,0.2112249108107315,0.2729194662715414,False
22,5,manhattan,c7f4429b-1dd0-4a8b-9fcb-8e7f118e3ffb,6.651378834018738,8.86030371944058,False
22,5,cosine,22d16d75-3bc7-43d2-b4ce-2093a69cafcd,0.9639628578311774,0.981560592975624,False
22,5,euclidian,68eb2448-335d-4bfa-b5ad-85c5c0648947,0.2772538230307799,0.3018032570681055,False
23,3,manhattan,10e7f94b-26ac-4c71-baca-ca08f285605b,7.6030456265721424,7.78035267481869,False
23,3,cosine,68eb2448-335d-4bfa-b5ad-85c5c0648947,0.9678138688119532,0.977081757146486,False
23,3,euclidian,8be4976e-d9db-4c51-97ec-864e6bf20ad3,0.1989850181641094,0.2845109722163796,False
23,4,manhattan,3a3cffbe-01f0-4e5a-9624-fbb42e38942e,8.341480468809188,7.456161281303895,True
23,4,cosine,c7f4429b-1dd0-4a8b-9fcb-8e7f118e3ffb,0.9746276942230814,0.9649924153438972,True
23,4,euclidian,3ab0da5d-9bcd-428b-980d-a2128c40ad2f,0.0891109096146009,0.2862951525108505,False
23,5,manhattan,6b815980-9586-4f70-a012-de22365efae8,7.690433135377307,7.080056213334992,True
23,5,cosine,69a0ef70-03a3-4961-a4af-6847b2eaaa2b,0.9834788983112414,0.9646585416671144,True
23,5,euclidian,7bfbf206-44b2-4c0a-af90-f5ad342d349a,0.2103610771615782,0.2675703994360595,False
24,3,manhattan,20771652-b3e1-43d2-9445-11fe5080aba6,6.619108156383254,7.637649160500432,False
24,3,cosine,b589a11f-8ce4-4c18-a897-0089dcaa4253,0.990041834516354,0.9631399650150452,True
24,3,euclidian,5166c249-22df-42dc-b1d4-f8d2d261e3fd,0.1900414632548585,0.2865438597931243,False
24,4,manhattan,99b82706-8674-49bb-b2c9-f9e7883ef066,5.454272919886466,8.674516893308573,False
24,4,cosine,b3a89255-5f80-44c6-9a32-1f828722f8b3,0.9945088518952316,0.9612332915281496,True
24,4,euclidian,4af3c073-2780-4426-963d-da301dc70a3b,0.0081268589059924,0.2876923891716854,False
24,5,manhattan,8d449378-e375-458a-9416-c88a4b2d52e9,5.49892915411264,8.881024615536496,False
24,5,cosine,01099707-9e03-4ced-879b-697b8d14cef3,0.964537577103257,0.970192686701339,False
24,5,euclidian,11581a3f-a775-4c22-922e-1c74b697c0fe,0.2644090091103705,0.2033698956362114,True
25,3,manhattan,478b7a28-ce14-4971-b4b0-8bac6c889545,7.822913776955689,7.614171242505618,True
25,3,cosine,c7f4429b-1dd0-4a8b-9fcb-8e7f118e3ffb,0.9855379596246812,0.9609059809302978,True
25,3,euclidian,5cff0ce8-586e-4649-8ad8-64287e0ef1c1,0.1563517993252862,0.2944492911737923,False
25,4,manhattan,072f8c90-057c-46f7-b6dc-162f44568599,2.2310164108642843,8.438072279219586,False
25,4,cosine,066dd55a-4d96-4fa0-a58f-67d10a6a5ea4,0.989719964692067,0.9649375358122024,True
25,4,euclidian,3b90e110-32c5-4f29-8a0a-9d525621cd76,0.3067648225790656,0.2886013381722681,True
25,5,manhattan,8be4976e-d9db-4c51-97ec-864e6bf20ad3,6.767931832513149,6.71389790696232,True
25,5,cosine,3c4d2a8f-e970-4dae-b22f-93e42e327787,0.9563347053177236,0.9723722138418146,False
